node,degree_centrality,betweenness_centrality,eigenvector_centrality,interval_start,interval_end
Hannaford2020Review_of_Leslie,0.0396659707724425,0.026262370988741,0.0097284895624322,2020,2023
Mastic2015Normative_Wit:_Haydn’s,0.0020876826722338,0.0,,2020,2023
Koslovsky2013Conference_Report:_“Fifth,0.0041753653444676,0.0,,2020,2023
10.30535/mto.24.3.5,0.0041753653444676,0.0,2.544192654099077e-06,2020,2023
Rothstein2008Common-tone_Tonality_in,0.0041753653444676,0.0,1.4206667144327513e-07,2020,2023
Garcia2005On_and_On:,0.0062630480167014,0.0,0.0011639196803169,2020,2023
Traut2009Dyadic_TC_Lattices:,0.0041753653444676,0.0,3.121200718918545e-06,2020,2023
Ewell2013Conference_Report:_Inaugural,0.0020876826722338,0.0,1.990836861922037e-08,2020,2023
10.30535/mto.27.2.1,0.0104384133611691,0.0141171725320157,0.0018676499116402,2020,2023
10.30535/mto.22.3.9,0.0271398747390396,0.010432336345058,0.0133663212235137,2020,2023
Agawu1996Analyzing_Music_Under,0.0062630480167014,0.0,0.0080638566021012,2020,2023
Burns2008Embodied_Subjectivities_in,0.0250521920668058,0.0051103659153805,0.0247300234530509,2020,2023
Kopp2014On_Performing_Chopin’s,0.0250521920668058,0.0225691368320242,0.0065542818569991,2020,2023
10.30535/mto.24.1.4,0.0041753653444676,0.0,,2020,2023
"Cook2005Prompting_Performance:_Text,",0.0062630480167014,0.0,0.0005568354751615,2020,2023
Burns2005Feeling_the_Style:,0.0041753653444676,0.0,0.0060631220331475,2020,2023
10.30535/mto.17.1.8,0.0730688935281837,0.001288167365482,0.1641249862149238,2020,2023
Bugallo2014<i>Harmonic</i>_and_<i>Non-Harmonic</i>,0.0041753653444676,0.0,3.365150201540385e-07,2020,2023
10.30535/mto.26.2.1,0.0521920668058455,0.0021525312364962,0.0578656407373373,2020,2023
Hesselink2013Radiohead’s_“Pyramid_Song”:,0.0041753653444676,0.0,0.0014672030752415,2020,2023
"Koozin1999On_Metaphor,_Technology,",0.0020876826722338,0.0,,2020,2023
Childs2006Structural_and_Transformational,0.0062630480167014,0.0,0.0005548038361303,2020,2023
Neidhöfer2007Bruno_Maderna’s_Serial,0.0041753653444676,0.0047281323877068,1.1162831586409552e-05,2020,2023
Hoeckner2001Poet’s_Love_and,0.0020876826722338,0.0,,2020,2023
10.30535/mto.26.2.4,0.022964509394572,0.0,0.0093157729819598,2020,2023
Rothstein2005Like_Falling_off,0.0020876826722338,0.0,,2020,2023
Kuusi2009Discrimination_and_Evaluation,0.0020876826722338,0.0,,2020,2023
10.30535/mto.26.4.4,0.0730688935281837,0.0363987556128869,0.0827186938006875,2020,2023
10.30535/mto.27.3.1,0.0020876826722338,0.0,,2020,2023
10.30535/mto.28.4.3,0.0062630480167014,0.0,0.0064201192834777,2020,2023
Kuusi2003The_Role_of,0.0020876826722338,0.0,,2020,2023
"Scotto2002Transformational_Networks,_Transpositional",0.0041753653444676,0.0,3.121200718918545e-06,2020,2023
Covach1994Destructuring_Cartesian_Dualism,0.0020876826722338,0.0,0.0052662385699874,2020,2023
Scherzinger2010Temporal_Geometries_of,0.0020876826722338,0.0,0.0016835817364186,2020,2023
10.30535/mto.28.3.7,0.0835073068893528,0.0748334591001328,0.0514301268643738,2020,2023
10.30535/mto.22.1.3.,0.0271398747390396,0.011779337531403,0.0213031001681994,2020,2023
10.30535/mto.23.4.5,0.0020876826722338,0.0,0.0001192019984372,2020,2023
10.30535/mto.25.4.3,0.0793319415448851,0.0062985407559695,0.1440143397966009,2020,2023
Hisama2000Life_Outside_the,0.0020876826722338,0.0,0.0003005265648036,2020,2023
Williams2009Beats_and_Flows:,0.0271398747390396,0.0022474377333641,0.014742486342545,2020,2023
10.30535/mto.19.3.1,0.0167014613778705,0.0,0.0116154453236542,2020,2023
10.30535/mto.20.3.6,0.0125260960334029,0.0030156774668009,9.275069165146092e-07,2020,2023
Benadon2007Commentary_on_Matthew,0.0020876826722338,0.0,0.0003716317571799,2020,2023
Cumming2013Renaissance_Improvisation_and,0.0104384133611691,0.0,0.0005042908572718,2020,2023
10.30535/mto.27.2.8,0.0062630480167014,0.0047281323877068,0.0010818768926566,2020,2023
"Shaftel2014Demographics,_Analytics,_and",0.0020876826722338,0.0,0.0001412642128143,2020,2023
10.30535/mto.27.3.2,0.0125260960334029,0.0,0.0152837782663131,2020,2023
10.30535/mto.25.3.3,0.0187891440501043,0.0131470999280144,0.002496928747967,2020,2023
Koozin2014History_and_Future,0.1753653444676409,0.2090803522380931,0.1634333271024974,2020,2023
10.30535/mto.21.2.3,0.0125260960334029,0.0,0.0055394686203495,2020,2023
10.30535/mto.28.1.10,0.0897703549060542,0.0203375892799357,0.0901410387038161,2020,2023
Clercq2016Review_of_Ralf,0.0313152400835073,0.0,0.0708488950875075,2020,2023
Bakulina2014The_Concept_of,0.0187891440501043,0.01323352307502,9.596277048344313e-06,2020,2023
BaileyShea2013Review_of_Michael,0.0292275574112734,0.0,0.0206054457828199,2020,2023
Wen2008Commentary_on_Samuel,0.0020876826722338,0.0,9.023573521145308e-05,2020,2023
Lester1998How_Theorists_Relate,0.0062630480167014,0.0,0.0006168830143457,2020,2023
10.30535/mto.27.4.6,0.0313152400835073,0.0003047054253685,0.0538837259359737,2020,2023
Salley2015On_Duration_and,0.0041753653444676,0.0047281323877068,5.294730362275664e-06,2020,2023
10.30535/mto.27.4.7,0.0417536534446764,0.0477880162429105,0.0043288051023883,2020,2023
10.30535/mto.26.2.7,0.0083507306889352,0.0094102259368383,0.0012872483707943,2020,2023
Nooshin2013Beyond_the_<i>Radif</i>:,0.0041753653444676,0.0,0.0001400875298539,2020,2023
Covach2013To_MOOC_or,0.0041753653444676,0.0,0.0054423788996594,2020,2023
10.30535/mto.28.2.3,0.0104384133611691,0.009089668014503,0.000654866300503,2020,2023
Gann2014Outside_the_Feedback,0.0020876826722338,0.0,3.256596447749136e-07,2020,2023
10.30535/mto.17.2.1,0.0334029227557411,0.0094338565650454,0.0206483803395888,2020,2023
Johnson1995The_Computer_Presentation,0.0020876826722338,0.0,0.0052662385699874,2020,2023
10.30535/mto.26.4.3,0.0208768267223382,0.0058890732848868,0.0014612332379612,2020,2023
10.30535/mto.25.1.8,0.0020876826722338,0.0,0.0008287428431448,2020,2023
Murcott2014Tomorrow’s_Music_On,0.0125260960334029,0.0235174167815087,1.009992565646991e-05,2020,2023
"Wild2014Genus,_Species_and",0.0020876826722338,0.0,9.483891971297356e-05,2020,2023
"Hepokoski2010Formal_Process,_Sonata",0.0041753653444676,0.0,0.0002969637892748,2020,2023
10.30535/mto.18.3.7,0.0083507306889352,0.0059614964587044,0.0002491105075997,2020,2023
Amiot2009Discrete_Fourier_Transform,0.0020876826722338,0.0,,2020,2023
Jenkins2010After_the_Harvest:,0.0083507306889352,0.0023584641412613,0.000555922281885,2020,2023
Lochhead1998Retooling_the_Technique,0.0020876826722338,0.0,0.0052662385699874,2020,2023
10.30535/mto.14.2.2,0.0083507306889352,0.0,0.0055114813336637,2020,2023
10.30535/mto.28.2.7,0.0208768267223382,0.0,0.0222509199387442,2020,2023
10.30535/mto.23.3.12,0.0041753653444676,0.0,,2020,2023
10.30535/mto.18.2.3,0.0041753653444676,0.0,0.0010807885412422,2020,2023
Callahan2015Teaching_and_Learning,0.0104384133611691,0.0018549016956329,0.0003749238028304,2020,2023
Guez2017Review_of_Lorraine,0.0125260960334029,0.0055906269540703,3.380314251295074e-06,2020,2023
Buchler2008Reconsidering_Klumpenhouwer_Networks,0.022964509394572,0.0164868407784612,3.7647860515318175e-06,2020,2023
10.30535/mto.27.2.6,0.0417536534446764,0.0288634664532606,0.0158689661113669,2020,2023
Shanahan2009Review_of_Aniruddh,0.0020876826722338,0.0,0.0041311563859343,2020,2023
10.30535/mto.27.2.11,0.0041753653444676,0.0,2.544192654099077e-06,2020,2023
10.30535/mto.25.3.4,0.0104384133611691,0.0047281323877068,0.0028424397933508,2020,2023
10.30535/mto.28.2.9,0.0960334029227557,0.0167586651975789,0.1473151688531275,2020,2023
10.30535/mto.28.2.4,0.0250521920668058,0.0107372078893882,0.0094031911368037,2020,2023
Rahn1994From_Similarity_to,0.0020876826722338,0.0,,2020,2023
10.30535/mto.19.1.2,0.0041753653444676,0.0,0.0007133073982672,2020,2023
10.30535/mto.23.4.6,0.0939457202505219,0.0094574137909708,0.180050935473321,2020,2023
10.2307/763915,0.0020876826722338,0.0,0.0001153686252801,2020,2023
10.30535/mto.26.1.5,0.0062630480167014,0.0,0.0001920646855919,2020,2023
Robison1995Category_Structures_and,0.0062630480167014,0.0,0.0056289954664994,2020,2023
Cohen2015Expansive_Form_in,0.0104384133611691,5.7803541335661446e-05,0.0101923591354413,2020,2023
Leydon2012Clean_as_a,0.0375782881002087,0.0717835428228961,0.0324583917183918,2020,2023
"Holm-Hudson2002Your_Guitar,_It",0.0020876826722338,0.0,0.0025411895691108,2020,2023
Schmalfeldt2016Response,0.0062630480167014,0.0,0.0005568354751615,2020,2023
BaileyShea2012Musical_Forces_and,0.0354906054279749,0.0051046187816224,0.0212643852220947,2020,2023
Tenzer2000Theory_and_Analysis,0.0020876826722338,0.0,2.78260675157148e-05,2020,2023
10.30535/mto.15.5.1,0.0313152400835073,0.000189951530415,0.0256915540700489,2020,2023
10.30535/mto.28.1.2,0.0396659707724425,0.0002540561620824,0.0549582758600649,2020,2023
10.30535/mto.26.1.7,0.0020876826722338,0.0,0.0003005265648036,2020,2023
Attas2009Metaphors_in_Motion:,0.0062630480167014,0.0183380162383111,0.0003160685944181,2020,2023
Samarotto2004Sublimating_Sharp_<math><mover><mn>4</mn><mo>̂</mo></mover></math>:,0.0020876826722338,0.0,,2020,2023
Stoecker2007Without_a_Safety,0.0146137787056367,0.0,3.74585560923598e-06,2020,2023
Willner1996More_on_Handel,0.0020876826722338,0.0,0.0017441754890222,2020,2023
Sly2012Review_of_David,0.0041753653444676,0.0,,2020,2023
Love2015Historical_Hypermetrical_Hearing:,0.0020876826722338,0.0,,2020,2023
McCreless1996Contemporary_Music_Theory,0.0041753653444676,0.0,0.0078040191171172,2020,2023
10.30535/mto.26.3.8,0.0167014613778705,0.0047281323877068,0.0250380377084506,2020,2023
Gotham2015Meter_Metrics:_Characterizing,0.0250521920668058,0.0066617241422399,0.01548955933408,2020,2023
10.30535/mto.12.1.1,0.0020876826722338,0.0,,2020,2023
Clercq2018Review_of_Christopher,0.0730688935281837,0.001288167365482,0.1641249862149238,2020,2023
10.30535/mto.18.3.4,0.0062630480167014,0.0047281323877068,2.7370905134357304e-05,2020,2023
Martens2012Rendering_the_Prosaic,0.0020876826722338,0.0,,2020,2023
Roeder1993Toward_a_Semiotic,0.0041753653444676,0.0,0.005441578141311,2020,2023
Schmalfeldt2010Response_to_Mike,0.0020876826722338,0.0,9.617215588346525e-06,2020,2023
Hatten2014Performing_Expressive_Closure,0.0020876826722338,0.0,0.0002111935811563,2020,2023
10.30535/mto.24.4.10,0.0083507306889352,0.0,0.0055114813336637,2020,2023
10.30535/mto.26.2.6,0.0605427974947807,0.0009725050462977,0.1372613860552426,2020,2023
Moseley2013Entextualization_and_the,0.0292275574112734,0.0119987866864417,0.0023021653504949,2020,2023
10.30535/mto.17.3.3,0.022964509394572,0.0005511086140107,0.0467433148633877,2020,2023
10.30535/mto.12.2.2.,0.0083507306889352,0.0,0.0051999617679797,2020,2023
Klumpenhouwer2007Reconsidering_Klumpenhouwer_Networks:,0.0041753653444676,0.0,2.423953174930103e-07,2020,2023
10.30535/mto.22.1.1,0.0146137787056367,0.0108445184637618,0.0006350367518448,2020,2023
10.30535/mto.27.4.1,0.0835073068893528,0.0100711705048167,0.0945980261611566,2020,2023
Hanenberg2016Rock_Modulation_and,0.0876826722338204,0.0134123457910204,0.1362749755716335,2020,2023
Heinonen2000Review_of_Walter,0.0020876826722338,0.0,0.0040826067343656,2020,2023
Damschroder2010Review_of_<i>Beethoven’s,0.0020876826722338,0.0,9.617215588346525e-06,2020,2023
10.30535/mto.27.2.10,0.0208768267223382,0.001974643139344,0.0041755118162779,2020,2023
10.30535/mto.24.2.3,0.0104384133611691,0.0045885460684001,0.00293138994005,2020,2023
Anku2000Circles_and_Time:,0.0104384133611691,0.0,0.0008617012418333,2020,2023
10.30535/mto.18.3.6.,0.0125260960334029,0.0120899370262893,0.0005994283926383,2020,2023
Ewell2012Rethinking_Octatonicism:_Views,0.0125260960334029,0.0,9.56927300210386e-07,2020,2023
10.30535/mto.23.2.3,0.0104384133611691,0.010849308519975,0.0011231080254706,2020,2023
10.30535/mto.27.1.7,0.0313152400835073,0.000189951530415,0.0256915540700489,2020,2023
10.30535/mto.28.3.1,0.0167014613778705,0.0080723324611394,0.0036990326724882,2020,2023
Kallis2008Principles_of_Pitch,0.0020876826722338,0.0,,2020,2023
10.30535/mto.26.4.10,0.0250521920668058,0.0047281323877068,0.0093251566015138,2020,2023
10.30535/mto.22.2.6,0.0187891440501043,0.002240029735806,0.0007729342060346,2020,2023
10.30535/mto.26.3.14,0.0375782881002087,0.0195659819355644,0.0496894698661548,2020,2023
10.30535/mto.18.4.3,0.0125260960334029,0.0219887926613402,9.367384393402733e-05,2020,2023
Dodson2012Solutions_to_the,0.0271398747390396,0.0279094789101671,0.0115326299636955,2020,2023
Cutler2010Cryptic_Audiodiversity_and,0.0020876826722338,0.0,0.0033457977655716,2020,2023
10.30535/mto.28.1.4,0.0250521920668058,0.0047281323877068,0.0093251566015138,2020,2023
10.30535/mto.26.3.4,0.0020876826722338,0.0,0.0006200754552886,2020,2023
Vélez2017Review_of_Lawrence,0.0062630480167014,0.0,0.0080638566021012,2020,2023
"Gur2008Body,_Forces,_and",0.0041753653444676,0.0,0.0006875742694339,2020,2023
Moore2005The_Persona-Environment_Relation,0.0083507306889352,0.0,0.0154057725172825,2020,2023
10.30535/mto.20.4.1,0.0271398747390396,5.7225949993389207e-05,0.0446546975675963,2020,2023
Buchler2007Reconsidering_Klumpenhouwer_Networks,0.0146137787056367,0.0,3.74585560923598e-06,2020,2023
10.30535/mto.28.3.5,0.0041753653444676,0.0,,2020,2023
"Gauldin2004Keynote_Address,_Twenty-seventh",0.0020876826722338,0.0,1.7054726096786998e-05,2020,2023
Demske1995On_Considering_a,0.0020876826722338,0.0,,2020,2023
Johnston2014Modal_Idioms_and,0.0146137787056367,0.0035573993942204,1.0267488610370106e-06,2020,2023
Kochavi2012Review_of_Edward,0.0083507306889352,0.0,0.0059397476917923,2020,2023
Quaglia2015Planning_for_Student,0.0083507306889352,0.0002792683014379,0.0002008807314342,2020,2023
Malawey2010Harmonic_Stasis_and,0.0020876826722338,0.0,0.0056465433049051,2020,2023
Byros2012Review_of_Giorgio,0.0020876826722338,0.0,6.194856379789045e-06,2020,2023
Townsend2012Scriabin_and_the,0.0020876826722338,0.0,,2020,2023
McCreless2000Music_Theory_and,0.0041753653444676,0.0,0.0078040191171172,2020,2023
10.30535/mto.28.3.8,0.0876826722338204,0.0170926838507165,0.1335862528824607,2020,2023
Hood2012Ambiguity_of_Tonal,0.0062630480167014,0.0,6.4337789262931e-05,2020,2023
Martinez2000Semiotics_and_the,0.0020876826722338,0.0,2.78260675157148e-05,2020,2023
Burnham1996Theorists_and_“The,0.0020876826722338,0.0,0.0025377805471297,2020,2023
Clement2017Review_of_Brad,0.0208768267223382,0.0,0.0482615540385839,2020,2023
10.30535/mto.23.1.4,0.0062630480167014,0.0,,2020,2023
Schmalfeldt2010One_More_Time,0.0020876826722338,0.0,9.617215588346525e-06,2020,2023
Littlefield1994Code_and_Context:,0.0041753653444676,0.0,0.005441578141311,2020,2023
10.30535/mto.28.2.2,0.0020876826722338,0.0,,2020,2023
Kaminsky2000Revenge_of_the,0.0020876826722338,0.0,0.0052662385699874,2020,2023
10.30535/mto.12.4.2,0.0187891440501043,0.0,0.0113528818533802,2020,2023
Headlam2012Review_of_Patricia,0.0020876826722338,0.0,,2020,2023
10.30535/mto.23.3.4,0.0647181628392484,0.0040744729602173,0.1085314764921543,2020,2023
10.30535/mto.17.4.3,0.0751565762004175,0.0019730722186085,0.1649341026608876,2020,2023
10.30535/mto.23.3.6,0.0897703549060542,0.0054755795609255,0.1747202230425277,2020,2023
Cook2012Introduction:_Refocusing_Theory,0.0146137787056367,0.0004028446703006,0.000631273420594,2020,2023
10.30535/mto.19.4.2,0.0334029227557411,0.0094949312284064,0.0517047766441536,2020,2023
10.30535/mto.25.1.10,0.0334029227557411,0.000410490128641,0.0261517945354616,2020,2023
Roeder2009Constructing_Transformational_Signification:,0.0271398747390396,0.0701503187531968,9.3738389452488e-05,2020,2023
Schmalfeldt2005Response_to_the,0.0083507306889352,0.0,0.0061210168278191,2020,2023
10.30535/mto.7.2.1,0.0083507306889352,0.0,0.0060914727729924,2020,2023
10.30535/mto.24.1.1,0.0146137787056367,4.481642073655788e-06,9.85885472800296e-07,2020,2023
10.30535/mto.28.2.6,0.0542797494780793,6.198693837762062e-05,0.1315878303372877,2020,2023
10.30535/mto.25.2.7,0.022964509394572,0.006855668451651,0.0136317820448059,2020,2023
10.30535/mto.23.1.7,0.0605427974947807,0.0054584812175146,0.1360156706579344,2020,2023
Sallmen2007Listening_to_the,0.0020876826722338,0.0,3.074403934470533e-09,2020,2023
10.30535/mto.27.1.3,0.0542797494780793,0.0039647676843424,0.0732281811705446,2020,2023
10.30535/mto.18.1.4,0.0208768267223382,0.0337851720416066,0.0089175484459666,2020,2023
Samarotto2009“Plays_of_Opposing,0.0083507306889352,0.0,3.343817819353601e-06,2020,2023
10.30535/mto.17.3.6,0.0083507306889352,0.0,0.012979530618514,2020,2023
10.30535/mto.15.5.2,0.0083507306889352,0.0,0.0064898943202137,2020,2023
Code1995Listening_for_Schubert’s,0.0020876826722338,0.0,1.7054726096786998e-05,2020,2023
Smucker2021Review_of_Laura,0.0041753653444676,0.0,3.582738348403786e-05,2020,2023
10.30535/mto.14.2.3,0.0208768267223382,0.0,0.0137851013363963,2020,2023
10.30535/mto.23.1.6,0.0083507306889352,0.0094338565650454,0.0001641160261425,2020,2023
Cramer2003The_Harmonic_Function,0.0062630480167014,0.0,0.0011183837983186,2020,2023
10.30535/mto.7.1.1,0.0020876826722338,0.0,0.0008192583546184,2020,2023
10.30535/mto.27.2.5,0.0438413361169102,0.0012070078857998,0.0562355582348892,2020,2023
Robison1994Modifying_Interval-Class_Vectors,0.0020876826722338,0.0,,2020,2023
10.30535/mto.26.4.6,0.0020876826722338,0.0,,2020,2023
10.30535/mto.21.2.5,0.1002087682672233,0.035435002407571,0.174241128206185,2020,2023
London2011Review_of_Yonatan,0.0020876826722338,0.0,,2020,2023
10.30535/mto.24.3.3,0.0020876826722338,0.0,,2020,2023
10.30535/mto.13.1.6,0.0041753653444676,0.0,0.0001456001554966,2020,2023
Marion2007Debussy_and_Recollection:,0.0020876826722338,0.0,,2020,2023
10.30535/mto.27.1.5,0.0730688935281837,0.0094426451736436,0.0881541487609196,2020,2023
Murphy2016Cohn’s_Platonic_Model,0.0501043841336116,0.0157424457703038,0.0440604047441077,2020,2023
Love2012“Possible_Paths”:_Schemata,0.0041753653444676,0.0,0.0002777634868344,2020,2023
10.30535/mto.28.4.1,0.0292275574112734,0.0015139363480471,0.0300104367533477,2020,2023
Rink2016Response,0.0020876826722338,0.0,6.110820681691112e-06,2020,2023
Auerbach2010Pedagogical_Applications_of,0.0062630480167014,0.0,0.0077645319161796,2020,2023
Bakulina2017Canons_as_Hypermetrical,0.0020876826722338,0.0,,2020,2023
Grant2008Hysteria_at_the,0.0020876826722338,0.0,1.2131985158870716e-07,2020,2023
10.30535/mto.27.2.2,0.0292275574112734,0.0039915564263898,0.0492247796054281,2020,2023
Urista2007Chopin’s_Prelude_in,0.0020876826722338,0.0,0.0006667329707029,2020,2023
Arlin2016Review_of_L.,0.0062630480167014,0.0,0.0001946936354047,2020,2023
10.30535/mto.22.4.2,0.0208768267223382,0.0086347123170126,0.0025073340545793,2020,2023
Sheehy2013Introduction:_Theorizing_Improvisation,0.0187891440501043,0.0002278244320736,0.0007240815091302,2020,2023
10.30535/mto.23.2.7,0.0438413361169102,0.0374909158430549,0.04113919086185,2020,2023
10.30535/mto.18.3.9,0.0062630480167014,0.0,6.4337789262931e-05,2020,2023
Samplaski2005Mapping_the_Geometries,0.0041753653444676,0.0,,2020,2023
Lewis2013Critical_Responses_to,0.0334029227557411,0.0161040604948384,0.0023141667858015,2020,2023
Everett2001Review_of_Richard,0.0020876826722338,0.0,0.0040826067343656,2020,2023
Martens2016Ways_of_Knowing,0.0125260960334029,0.0,0.0001847054519107,2020,2023
10.30535/mto.27.2.12,0.0292275574112734,0.0044547187504653,0.0236082371545419,2020,2023
10.30535/mto.0.2.1,0.0020876826722338,0.0,0.0052662385699874,2020,2023
10.30535/mto.21.1.3,0.091858037578288,0.0287778408022089,0.1071901163078146,2020,2023
10.30535/mto.22.4.4,0.0125260960334029,0.0052649694157822,0.0029431616396883,2020,2023
"Sayrs2003Narrative,_Metaphor,_and",0.0062630480167014,0.0,0.0084385334655288,2020,2023
Zbikowski1995Theories_of_Categorization,0.0062630480167014,0.0,0.0056289954664994,2020,2023
10.30535/mto.28.1.8,0.0020876826722338,0.0,,2020,2023
Lee2010A_Response_to,0.0020876826722338,0.0,9.617215588346525e-06,2020,2023
10.30535/mto.16.3.2,0.0020876826722338,0.0,0.0043827167177497,2020,2023
10.30535/mto.25.1.2,0.0187891440501043,0.0094338565650454,0.0116271538353969,2020,2023
Spicer2005Review_of_Walter,0.0584551148225469,0.0141507848475681,0.1267022057700771,2020,2023
10.30535/mto.17.3.7,0.0668058455114822,0.0015213911070594,0.1457401839459704,2020,2023
10.30535/mto.21.3.7,0.0605427974947807,0.0145448353129157,0.0697655456758744,2020,2023
Osborn2011Understanding_Through-Composition_in,0.0083507306889352,0.0,0.0093832426894775,2020,2023
Donin2008Charting_the_Score,0.0020876826722338,0.0,,2020,2023
Murphy2018Review_of_<i>The,0.0208768267223382,0.0001014795370335,0.0363877491861905,2020,2023
10.30535/mto.25.2.4,0.0250521920668058,0.0354616674040471,0.0097018181613518,2020,2023
Segall2018Prokofiev’s_Symphony_no.,0.0083507306889352,0.0047281323877068,9.538396918038007e-08,2020,2023
10.30535/mto.22.3.8,0.0041753653444676,0.0,0.0001996618560853,2020,2023
10.30535/mto.22.3.7,0.0167014613778705,0.0051864140629721,0.0028718764360057,2020,2023
Nolan2007Thoughts_on_Klumpenhouwer,0.0146137787056367,0.0,3.74585560923598e-06,2020,2023
10.30535/mto.22.2.1,0.0417536534446764,0.0046230631896228,0.0416896267747308,2020,2023
Isaacson1996Issues_in_the,0.0020876826722338,0.0,,2020,2023
10.30535/mto.24.3.10,0.0104384133611691,0.0,0.0033714167395918,2020,2023
"Krims1994Bloom,_Post-Structuralism(s),_and",0.0041753653444676,0.0,0.0078040191171172,2020,2023
10.30535/mto.27.2.3,0.0167014613778705,0.0016143945635273,0.0085240665166228,2020,2023
10.30535/mto.22.3.4,0.0187891440501043,0.0096554592214775,0.0001896323401253,2020,2023
Clement2015Scale_Systems_and,0.0125260960334029,0.000114599072511,0.0259192956975111,2020,2023
Leong2005Virtuosity_in_Babbitt’s,0.0062630480167014,0.0,0.0004933052308351,2020,2023
Heetderks2011A_Tonal_Revolution,0.0020876826722338,0.0,0.0003126224513789,2020,2023
10.30535/mto.26.3.11,0.0313152400835073,0.0014716709965802,0.0206684530392577,2020,2023
10.30535/mto.25.1.5,0.0668058455114822,0.005922683880616,0.1450610450698326,2020,2023
Bent1996Diatonic_<i>ficta</i>_revisited:,0.0020876826722338,0.0,,2020,2023
10.30535/mto.27.4.4,0.1210855949895615,0.0172675488292243,0.2129458108417488,2020,2023
10.30535/mto.28.3.3,0.0605427974947807,0.0041194352998883,0.1053752307080791,2020,2023
10.30535/mto.23.3.2,0.0041753653444676,0.058926800530541,0.0025442101904079,2020,2023
10.30535/mto.28.4.6,0.0271398747390396,0.0001081330925136,0.032069422139682,2020,2023
10.30535/mto.20.2.1,0.0709812108559498,0.0413871952208494,0.0541230495272385,2020,2023
10.30535/mto.28.4.2,0.127348643006263,0.040320691886054,0.1687467367830331,2020,2023
10.30535/mto.4.1.1,0.0041753653444676,0.0,0.0006875742694339,2020,2023
10.30535/mto.27.1.1,0.0104384133611691,0.0,0.0089757415725991,2020,2023
10.30535/mto.25.4.1,0.0146137787056367,0.0217882498814231,0.0011254530137745,2020,2023
10.30535/mto.23.2.6,0.0334029227557411,0.000703596014027,0.0240954006926554,2020,2023
Reed2007A_Tetrahelix_Animates,0.0041753653444676,0.0,1.3205333646849662e-05,2020,2023
10.30535/mto.28.2.1,0.0772442588726513,0.0278735904389041,0.1487361556237476,2020,2023
10.30535/mto.25.4.4,0.0271398747390396,0.0400994015417098,1.607482918844468e-05,2020,2023
Hook2011Review_of_Dmitri,0.0020876826722338,0.0,0.0002286540904592,2020,2023
McFarland2009Review_of_Jeremy,0.0020876826722338,0.0,8.026661013210457e-06,2020,2023
Schmalfeldt2010Response_to_Reddick,0.0020876826722338,0.0,0.0052662385699874,2020,2023
Wells2017A_Generalized_Intervallic,0.0125260960334029,8.757328008506397e-05,0.00117505392649,2020,2023
10.30535/mto.26.4.1,0.0271398747390396,0.0,0.0514796142102912,2020,2023
Dodson2002Performance_and_Hypermetric,0.0062630480167014,0.0,0.0005281758180917,2020,2023
Parsons2015Dyslexia_and_Post-Secondary,0.0062630480167014,0.0004099515609756,0.0001982043347803,2020,2023
10.30535/mto.22.1.2,0.0668058455114822,0.0144267983579043,0.0659469941602629,2020,2023
10.30535/mto.18.4.4,0.0334029227557411,9.237604062645336e-05,0.0255770791117095,2020,2023
Willey2014The_Editing_and,0.0041753653444676,0.0,3.365150201540384e-07,2020,2023
Sturman2010Commentary_on_“Rhythm:,0.0146137787056367,0.0094450606702295,0.0008634388780833,2020,2023
Cox2013Review_of_Steve,0.0292275574112734,0.0,0.0206054457828199,2020,2023
Roeder2001Pulse_Streams_and,0.0062630480167014,0.0,0.000991700191372,2020,2023
Wannamaker2001Structure_and_Perception,0.0020876826722338,0.0,,2020,2023
10.30535/mto.27.2.7,0.0187891440501043,0.0043976026692484,0.0171257856166661,2020,2023
Callender2014Performing_the_Irrational:,0.0020876826722338,0.0,3.256596447749136e-07,2020,2023
10.30535/mto.23.4.8,0.0334029227557411,0.000410490128641,0.0261517945354616,2020,2023
10.30535/mto.27.3.10,0.0083507306889352,0.0,0.0028395805235605,2020,2023
10.30535/mto.25.2.3,0.0041753653444676,0.0,,2020,2023
"Neumeyer2006The_Contredanse,_Classical",0.0020876826722338,0.0,0.0006865085519401,2020,2023
10.30535/mto.23.4.7,0.0104384133611691,0.0062768739150654,0.0005481735685513,2020,2023
10.30535/mto.25.1.7,0.0334029227557411,0.0049180839181219,0.0257174274407875,2020,2023
10.30535/mto.23.4.3,0.0083507306889352,0.0047281323877068,0.0043835043129176,2020,2023
10.30535/mto.24.1.2,0.022964509394572,0.0016149855347977,0.0131863790918962,2020,2023
10.30535/mto.25.1.11,0.0313152400835073,0.000189951530415,0.0256915540700489,2020,2023
Tymoczko2007Recasting_K-nets,0.0146137787056367,0.0,3.74585560923598e-06,2020,2023
Keep2022Review_of_Joel,0.0020876826722338,0.0,0.0001394893348149,2020,2023
10.30535/mto.18.1.5,0.0041753653444676,0.0,0.0006407237887381,2020,2023
10.30535/mto.22.4.5,0.0772442588726513,0.0083301106483867,0.0921716381846491,2020,2023
10.30535/mto.17.3.9,0.0104384133611691,0.0,0.0176415524706142,2020,2023
10.30535/mto.17.3.2,0.0751565762004175,0.0023204683836566,0.1620376003566707,2020,2023
"Zbikowski1995Response_to_Robison,",0.0062630480167014,0.0,0.0056289954664994,2020,2023
